candidate,matrix_id,grid_id,beta_multiplier,leave_multiplier,f12_rate,break_rate,recovery_given_break,run8_rate,coherent8_rate,distinct8_rate,strict8_rate,last8_coherence,cross_lineage_similarity,reproducible_multiform,stable_clusters_half_a,stable_clusters_half_b,completion
02,2,b4p0_l1p0,4.0,1.0,0.609375,0.609375,1.0,0.671875,0.078125,0.609375,0.0625,0.5975449313815083,0.7536442688131624,0,0,0,1.0
02,2,b8p0_l1p0,8.0,1.0,0.640625,0.65625,0.9761904761904762,0.703125,0.015625,0.640625,0.015625,0.5464816001364015,0.7521907376833573,0,0,0,1.0
02,2,b0p125_l2p0,0.125,2.0,0.921875,1.0,0.921875,0.75,0.0,0.75,0.0,0.4666021460540528,0.5850433364114788,0,0,0,1.0
02,2,b0p25_l2p0,0.25,2.0,0.890625,0.921875,0.9661016949152542,0.921875,0.0,0.890625,0.0,0.514048552751978,0.6574392422236098,0,0,0,1.0
02,2,b0p5_l2p0,0.5,2.0,0.84375,0.859375,0.9818181818181818,0.90625,0.0,0.859375,0.0,0.5715711855666346,0.7082993441705755,0,0,0,1.0
02,2,b1p0_l2p0,1.0,2.0,0.8125,0.8125,1.0,0.859375,0.0,0.84375,0.0,0.5806377048161104,0.7247341167218003,0,0,0,1.0
02,2,b2p0_l2p0,2.0,2.0,0.796875,0.828125,0.9622641509433962,0.84375,0.0,0.796875,0.0,0.6108537361988882,0.7355150016611808,0,0,0,1.0
02,2,b4p0_l2p0,4.0,2.0,0.734375,0.75,0.9791666666666666,0.796875,0.0,0.734375,0.0,0.5715641575948762,0.7633483025555274,0,0,0,1.0
02,2,b8p0_l2p0,8.0,2.0,0.671875,0.671875,1.0,0.671875,0.0,0.65625,0.0,0.5518192306563429,0.7388860556968763,0,0,0,1.0
02,3,b0p125_l0p5,0.125,0.5,0.796875,0.875,0.9107142857142857,0.90625,0.015625,0.890625,0.015625,0.505063830043137,0.5517693704569222,0,0,0,1.0
02,3,b0p25_l0p5,0.25,0.5,0.703125,0.75,0.9375,0.8125,0.03125,0.8125,0.03125,0.5455510400449558,0.5833323708830104,0,0,0,1.0
02,3,b0p5_l0p5,0.5,0.5,0.703125,0.734375,0.9574468085106383,0.796875,0.0625,0.78125,0.0625,0.6097740894599989,0.6941732381392388,0,0,0,1.0
02,3,b1p0_l0p5,1.0,0.5,0.4375,0.453125,0.9655172413793104,0.5,0.0625,0.484375,0.0625,0.6103188362303484,0.7001873144292738,0,1,0,1.0
02,3,b2p0_l0p5,2.0,0.5,0.53125,0.53125,1.0,0.59375,0.078125,0.59375,0.078125,0.6743192235875805,0.7552930520170144,0,0,0,1.0
02,3,b4p0_l0p5,4.0,0.5,0.609375,0.609375,1.0,0.640625,0.09375,0.625,0.09375,0.6585232944169193,0.7895270531877739,0,1,1,1.0
02,3,b8p0_l0p5,8.0,0.5,0.453125,0.46875,0.9666666666666667,0.5,0.046875,0.5,0.046875,0.599477319354267,0.7663616715148939,0,1,0,1.0
02,3,b0p125_l1p0,0.125,1.0,0.9375,0.984375,0.9523809523809523,0.890625,0.0,0.859375,0.0,0.44621132704189026,0.5325072309597586,0,0,0,1.0
02,3,b0p25_l1p0,0.25,1.0,0.71875,0.796875,0.9019607843137255,0.84375,0.0,0.828125,0.0,0.5148363354677696,0.6196303796665865,0,0,0,1.0
02,3,b0p5_l1p0,0.5,1.0,0.625,0.65625,0.9523809523809523,0.671875,0.046875,0.671875,0.046875,0.6422265834590615,0.7025750625995966,0,0,0,1.0
02,3,b1p0_l1p0,1.0,1.0,0.484375,0.546875,0.8857142857142857,0.625,0.0,0.625,0.0,0.5763292731953451,0.6727704859187766,0,0,0,1.0
02,3,b2p0_l1p0,2.0,1.0,0.546875,0.5625,0.9722222222222222,0.59375,0.046875,0.59375,0.046875,0.6016917942372577,0.6864717151450109,0,0,0,1.0
02,3,b4p0_l1p0,4.0,1.0,0.5,0.546875,0.9142857142857143,0.5625,0.0625,0.546875,0.0625,0.6686109739102419,0.7452168519590489,0,0,1,1.0
02,3,b8p0_l1p0,8.0,1.0,0.453125,0.484375,0.9354838709677419,0.515625,0.078125,0.515625,0.078125,0.588474936445258,0.699613003941538,0,0,0,1.0
02,3,b0p125_l2p0,0.125,2.0,0.796875,0.921875,0.864406779661017,0.765625,0.0,0.75,0.0,0.38776367110455723,0.4734309303738959,0,0,0,1.0
02,3,b0p25_l2p0,0.25,2.0,0.875,0.90625,0.9655172413793104,0.953125,0.0,0.953125,0.0,0.49342778569785456,0.6266403081678472,0,0,0,1.0
02,3,b0p5_l2p0,0.5,2.0,0.765625,0.859375,0.8909090909090909,0.9375,0.0,0.921875,0.0,0.5792509629944117,0.6456364479685153,0,0,0,1.0
02,3,b1p0_l2p0,1.0,2.0,0.734375,0.78125,0.94,0.828125,0.0,0.828125,0.0,0.5271359477963025,0.6656394769320699,0,0,0,1.0
02,3,b2p0_l2p0,2.0,2.0,0.609375,0.625,0.975,0.71875,0.0,0.640625,0.0,0.5469222956067561,0.6907885145057605,0,0,0,1.0
02,3,b4p0_l2p0,4.0,2.0,0.6875,0.703125,0.9777777777777777,0.765625,0.0,0.765625,0.0,0.6006053968095527,0.7224530245278946,0,0,0,1.0
02,3,b8p0_l2p0,8.0,2.0,0.53125,0.59375,0.8947368421052632,0.6875,0.0,0.640625,0.0,0.5718151484600036,0.6752637763454082,0,0,0,1.0
02,4,b0p125_l0p5,0.125,0.5,0.703125,1.0,0.703125,0.390625,0.0,0.390625,0.0,0.336057602275995,0.4769156304959542,0,0,0,1.0
02,4,b0p25_l0p5,0.25,0.5,0.90625,0.96875,0.9354838709677419,0.84375,0.0,0.84375,0.0,0.37729924339962784,0.47766819369295294,0,0,0,1.0
02,4,b0p5_l0p5,0.5,0.5,0.859375,0.9375,0.9166666666666666,0.890625,0.0,0.875,0.0,0.3808757007375865,0.5227149516211936,0,0,0,1.0
02,4,b1p0_l0p5,1.0,0.5,0.859375,0.890625,0.9649122807017544,0.875,0.0,0.875,0.0,0.38932552803433595,0.5713325898728477,0,0,0,1.0
02,4,b2p0_l0p5,2.0,0.5,0.796875,0.828125,0.9622641509433962,0.859375,0.0,0.84375,0.0,0.428147306439451,0.5812824755772056,0,0,0,1.0
02,4,b4p0_l0p5,4.0,0.5,0.828125,0.875,0.9464285714285714,0.921875,0.0,0.90625,0.0,0.38291666035220573,0.5788139158539474,0,0,0,1.0
02,4,b8p0_l0p5,8.0,0.5,0.640625,0.671875,0.9534883720930233,0.8125,0.0,0.78125,0.0,0.43410648747462666,0.6471229656489332,0,0,0,1.0
02,4,b0p125_l1p0,0.125,1.0,0.828125,1.0,0.828125,0.375,0.0,0.375,0.0,0.3404857774963853,0.47102921285559063,0,0,0,1.0
02,4,b0p25_l1p0,0.25,1.0,0.78125,0.9375,0.8333333333333334,0.765625,0.0,0.765625,0.0,0.3790472011368711,0.5065192522570567,0,0,0,1.0
02,4,b0p5_l1p0,0.5,1.0,0.84375,0.953125,0.8852459016393442,0.859375,0.0,0.859375,0.0,0.36215576656177806,0.49364010890703375,0,0,0,1.0
02,4,b1p0_l1p0,1.0,1.0,0.890625,0.921875,0.9661016949152542,0.9375,0.0,0.9375,0.0,0.3763232796952912,0.5796689525083534,0,0,0,1.0
02,4,b2p0_l1p0,2.0,1.0,0.84375,0.859375,0.9818181818181818,0.84375,0.0,0.828125,0.0,0.3971729235845031,0.560285371347438,0,0,0,1.0
02,4,b4p0_l1p0,4.0,1.0,0.75,0.796875,0.9411764705882353,0.859375,0.0,0.828125,0.0,0.39866652117678997,0.5837319892093006,0,0,0,1.0
02,4,b8p0_l1p0,8.0,1.0,0.734375,0.796875,0.9215686274509803,0.875,0.0,0.84375,0.0,0.44082552116519297,0.6549071897491713,0,0,0,1.0
02,4,b0p125_l2p0,0.125,2.0,0.609375,1.0,0.609375,0.296875,0.0,0.296875,0.0,0.2887317659885286,0.43736623219130366,0,0,0,1.0
02,4,b0p25_l2p0,0.25,2.0,0.78125,1.0,0.78125,0.609375,0.0,0.59375,0.0,0.3619920041662792,0.5051007585827701,0,0,0,1.0
02,4,b0p5_l2p0,0.5,2.0,0.796875,0.96875,0.8225806451612904,0.75,0.0,0.75,0.0,0.41612631032652525,0.5355378380619684,0,0,0,1.0
02,4,b1p0_l2p0,1.0,2.0,0.78125,0.9375,0.8333333333333334,0.8125,0.0,0.8125,0.0,0.40993030733847274,0.5381674573599674,0,0,0,1.0
02,4,b2p0_l2p0,2.0,2.0,0.78125,0.875,0.8928571428571429,0.921875,0.0,0.90625,0.0,0.4259305664119493,0.5896584962702422,0,0,0,1.0
02,4,b4p0_l2p0,4.0,2.0,0.859375,0.9375,0.9166666666666666,0.96875,0.0,0.9375,0.0,0.4283691367001168,0.5695355821462158,0,0,0,1.0
02,4,b8p0_l2p0,8.0,2.0,0.796875,0.90625,0.8793103448275862,0.921875,0.0,0.90625,0.0,0.4186534555987727,0.5582515485309092,0,0,0,1.0
02,5,b0p125_l0p5,0.125,0.5,0.34375,1.0,0.34375,0.015625,0.0,0.015625,0.0,0.2661899307034591,0.3759422664064485,0,0,0,1.0
02,5,b0p25_l0p5,0.25,0.5,0.71875,1.0,0.71875,0.375,0.0,0.359375,0.0,0.2988667730142763,0.39885194720949957,0,0,0,1.0
02,5,b0p5_l0p5,0.5,0.5,0.953125,1.0,0.953125,0.765625,0.0,0.765625,0.0,0.3083484710818366,0.4319934925045061,0,0,0,1.0
02,5,b1p0_l0p5,1.0,0.5,0.90625,0.984375,0.9206349206349206,0.828125,0.0,0.828125,0.0,0.3518878775778269,0.4638602692564375,0,0,0,1.0
02,5,b2p0_l0p5,2.0,0.5,0.921875,0.96875,0.9516129032258065,0.953125,0.0,0.953125,0.0,0.3796962001453472,0.458388271484278,0,0,0,1.0
02,5,b4p0_l0p5,4.0,0.5,0.953125,0.953125,1.0,0.953125,0.015625,0.953125,0.015625,0.3627185937359695,0.4190186086409523,0,0,0,1.0
02,5,b8p0_l0p5,8.0,0.5,0.9375,0.96875,0.967741935483871,0.96875,0.0,0.96875,0.0,0.38377059626836374,0.4998214903519884,0,0,0,1.0
02,5,b0p125_l1p0,0.125,1.0,0.34375,1.0,0.34375,0.03125,0.0,0.03125,0.0,0.27109524939194174,0.38219809810590855,0,0,0,1.0
02,5,b0p25_l1p0,0.25,1.0,0.734375,1.0,0.734375,0.21875,0.0,0.21875,0.0,0.3007889694453494,0.3942764315508323,0,0,0,1.0
02,5,b0p5_l1p0,0.5,1.0,0.84375,0.984375,0.8571428571428571,0.71875,0.0,0.71875,0.0,0.31806894866489754,0.44077544214813075,0,0,0,1.0
02,5,b1p0_l1p0,1.0,1.0,0.90625,0.953125,0.9508196721311475,0.84375,0.0,0.84375,0.0,0.36486685179961925,0.45383435488231216,0,0,0,1.0
02,5,b2p0_l1p0,2.0,1.0,0.96875,1.0,0.96875,0.9375,0.0,0.9375,0.0,0.3857284675335517,0.4719016868031901,0,0,0,1.0
02,5,b4p0_l1p0,4.0,1.0,0.953125,1.0,0.953125,0.921875,0.0,0.921875,0.0,0.36858120542048867,0.4718282963462338,0,0,0,1.0
02,5,b8p0_l1p0,8.0,1.0,0.96875,0.984375,0.9841269841269841,0.984375,0.0,0.984375,0.0,0.38754570057831184,0.5108016698583385,0,0,0,1.0
02,5,b0p125_l2p0,0.125,2.0,0.265625,1.0,0.265625,0.015625,0.0,0.015625,0.0,0.2656867840777481,0.3701998687462562,0,0,0,1.0
02,5,b0p25_l2p0,0.25,2.0,0.578125,1.0,0.578125,0.09375,0.0,0.09375,0.0,0.2928239717600313,0.3994930437458457,0,0,0,1.0
02,5,b0p5_l2p0,0.5,2.0,0.8125,1.0,0.8125,0.390625,0.0,0.390625,0.0,0.32373360006737095,0.4219966369944635,0,0,0,1.0
02,5,b1p0_l2p0,1.0,2.0,0.859375,1.0,0.859375,0.71875,0.0,0.71875,0.0,0.334845261516838,0.4557964665470772,0,0,0,1.0
02,5,b2p0_l2p0,2.0,2.0,0.96875,1.0,0.96875,0.828125,0.0,0.828125,0.0,0.37129747531300666,0.47823479825736104,0,0,0,1.0
02,5,b4p0_l2p0,4.0,2.0,0.890625,0.96875,0.9193548387096774,0.8125,0.0,0.8125,0.0,0.3441427499946016,0.4479308535278743,0,0,0,1.0
02,5,b8p0_l2p0,8.0,2.0,0.953125,0.984375,0.9682539682539683,0.875,0.0,0.859375,0.0,0.3552632713690838,0.4614212135279614,0,0,0,1.0
02,6,b0p125_l0p5,0.125,0.5,0.59375,0.78125,0.76,0.828125,0.21875,0.796875,0.1875,0.3756472338329234,0.5152042792687319,0,0,1,1.0
02,6,b0p25_l0p5,0.25,0.5,0.671875,0.75,0.8958333333333334,0.875,0.078125,0.859375,0.078125,0.3029953657971542,0.49446253275911956,0,0,0,1.0
02,6,b0p5_l0p5,0.5,0.5,0.59375,0.6875,0.8636363636363636,0.859375,0.03125,0.859375,0.03125,0.29108585289302363,0.4067290383590544,0,0,0,1.0
02,6,b1p0_l0p5,1.0,0.5,0.515625,0.5625,0.9166666666666666,0.65625,0.015625,0.640625,0.015625,0.27991996888528403,0.44496481732614734,0,0,0,1.0
02,6,b2p0_l0p5,2.0,0.5,0.546875,0.5625,0.9722222222222222,0.671875,0.015625,0.671875,0.015625,0.25489078055933545,0.39594518554254193,0,0,0,1.0
02,6,b4p0_l0p5,4.0,0.5,0.5625,0.625,0.9,0.6875,0.03125,0.671875,0.03125,0.30916078926025337,0.4148703148534377,0,0,1,1.0
02,6,b8p0_l0p5,8.0,0.5,0.46875,0.5,0.9375,0.65625,0.03125,0.640625,0.03125,0.26129232277667025,0.43803619822020057,0,0,0,1.0
02,6,b0p125_l1p0,0.125,1.0,0.703125,0.828125,0.8490566037735849,0.796875,0.109375,0.78125,0.109375,0.31163948833535454,0.46431960904892733,0,0,0,1.0
02,6,b0p25_l1p0,0.25,1.0,0.609375,0.6875,0.8863636363636364,0.84375,0.0625,0.828125,0.046875,0.3128465778814888,0.41995532025624643,0,0,0,1.0
02,6,b0p5_l1p0,0.5,1.0,0.59375,0.625,0.95,0.734375,0.015625,0.734375,0.015625,0.30963208111402873,0.4487981192607251,0,0,0,1.0
02,6,b1p0_l1p0,1.0,1.0,0.515625,0.578125,0.8918918918918919,0.796875,0.0,0.78125,0.0,0.2928930023239822,0.44703200860841336,0,0,0,1.0
02,6,b2p0_l1p0,2.0,1.0,0.46875,0.5,0.9375,0.671875,0.015625,0.640625,0.015625,0.26883222291055775,0.4466578620544271,0,0,0,1.0
02,6,b4p0_l1p0,4.0,1.0,0.359375,0.4375,0.8214285714285714,0.5625,0.0,0.5625,0.0,0.27897680924976864,0.45749369135488227,0,0,0,1.0
02,6,b8p0_l1p0,8.0,1.0,0.4375,0.5,0.875,0.5625,0.0,0.5625,0.0,0.2641325304567438,0.4272821243183308,0,0,0,1.0
02,6,b0p125_l2p0,0.125,2.0,0.765625,0.921875,0.8305084745762712,0.78125,0.03125,0.765625,0.03125,0.3275286902617066,0.46542053644026715,0,0,0,1.0
02,6,b0p25_l2p0,0.25,2.0,0.703125,0.8125,0.8653846153846154,0.765625,0.0625,0.75,0.0625,0.3142869268309689,0.5090594827273006,0,0,0,1.0
02,6,b0p5_l2p0,0.5,2.0,0.625,0.75,0.8333333333333334,0.796875,0.0,0.78125,0.0,0.27298646055282594,0.5087476517412678,0,0,0,1.0
02,6,b1p0_l2p0,1.0,2.0,0.59375,0.703125,0.8444444444444444,0.875,0.015625,0.828125,0.015625,0.3467544983437624,0.46648050584321304,0,0,0,1.0
02,6,b2p0_l2p0,2.0,2.0,0.578125,0.6875,0.8409090909090909,0.84375,0.046875,0.84375,0.046875,0.28201600092942214,0.4776488828955692,0,0,0,1.0
02,6,b4p0_l2p0,4.0,2.0,0.546875,0.625,0.875,0.765625,0.03125,0.765625,0.03125,0.30760553862445716,0.43241082559268895,0,0,0,1.0
02,6,b8p0_l2p0,8.0,2.0,0.4375,0.515625,0.8484848484848485,0.765625,0.015625,0.765625,0.015625,0.29823984955077165,0.44088822006563927,0,0,0,1.0
02,7,b0p125_l0p5,0.125,0.5,0.625,0.71875,0.8695652173913043,0.828125,0.03125,0.8125,0.03125,0.306534585524844,0.47165219149381676,0,0,0,1.0
02,7,b0p25_l0p5,0.25,0.5,0.59375,0.703125,0.8444444444444444,0.8125,0.0625,0.796875,0.0625,0.24582127055040986,0.48336297694851665,0,0,0,1.0
02,7,b0p5_l0p5,0.5,0.5,0.5,0.5625,0.8888888888888888,0.703125,0.015625,0.6875,0.0,0.20882322117617785,0.37599748093504887,0,0,0,1.0
02,7,b1p0_l0p5,1.0,0.5,0.5,0.578125,0.8648648648648649,0.75,0.046875,0.75,0.046875,0.2451593866220923,0.41857654024469115,0,0,0,1.0
02,7,b2p0_l0p5,2.0,0.5,0.390625,0.609375,0.6410256410256411,0.734375,0.03125,0.71875,0.03125,0.21710190446727035,0.36642939982804423,0,0,0,1.0
02,7,b4p0_l0p5,4.0,0.5,0.359375,0.421875,0.8518518518518519,0.671875,0.046875,0.65625,0.03125,0.2000953727538432,0.37534541745735295,0,0,0,1.0
02,7,b8p0_l0p5,8.0,0.5,0.34375,0.4375,0.7857142857142857,0.625,0.015625,0.625,0.015625,0.19084636710882646,0.3748456939526784,0,0,0,1.0
02,7,b0p125_l1p0,0.125,1.0,0.546875,0.703125,0.7777777777777778,0.84375,0.03125,0.84375,0.03125,0.2538941967987869,0.438445088853875,0,0,0,1.0
02,7,b0p25_l1p0,0.25,1.0,0.59375,0.703125,0.8444444444444444,0.75,0.0,0.71875,0.0,0.2901818362388184,0.4452220634375272,0,0,0,1.0
02,7,b0p5_l1p0,0.5,1.0,0.484375,0.671875,0.7209302325581395,0.75,0.03125,0.71875,0.03125,0.24627716723412557,0.41753637796242776,0,0,0,1.0
02,7,b1p0_l1p0,1.0,1.0,0.390625,0.53125,0.7352941176470589,0.78125,0.0625,0.75,0.0625,0.22738265764819582,0.3575200419346607,0,0,0,1.0
02,7,b2p0_l1p0,2.0,1.0,0.390625,0.59375,0.6578947368421053,0.71875,0.03125,0.6875,0.03125,0.2654919582805389,0.4102135425608438,0,0,0,1.0
02,7,b4p0_l1p0,4.0,1.0,0.359375,0.53125,0.6764705882352942,0.71875,0.0,0.6875,0.0,0.2044321742000949,0.43397042695133176,0,0,0,1.0
