substrate,rule,donor_id,donor_kind,intervention,eta_multiplier,epsilon_multiplier,death_count,success_count,success_rate,observer_success_counts,observer_success_rates,n
eca,30,eca-30-0-48,switcher,intact,2,0,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,intact,2,1,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,intact,2,2,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,structured_half,0,0,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,structured_half,0,1,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,structured_half,0,2,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,structured_half,1,0,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,structured_half,1,1,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,structured_half,1,2,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,structured_half,2,0,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,structured_half,2,1,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,structured_half,2,2,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-0-0,switcher,intact,0,0,0,4,1.0,"{""multiscale"": 4, ""primary"": 4, ""raw4"": 4}","{""multiscale"": 1.0, ""primary"": 1.0, ""raw4"": 1.0}",4
eca,35,eca-35-0-0,switcher,intact,0,1,0,2,0.5,"{""multiscale"": 4, ""primary"": 2, ""raw4"": 2}","{""multiscale"": 1.0, ""primary"": 0.5, ""raw4"": 0.5}",4
eca,35,eca-35-0-0,switcher,intact,0,2,0,1,0.25,"{""multiscale"": 2, ""primary"": 1, ""raw4"": 1}","{""multiscale"": 0.5, ""primary"": 0.25, ""raw4"": 0.25}",4
eca,35,eca-35-0-0,switcher,intact,1,0,0,1,0.25,"{""multiscale"": 2, ""primary"": 1, ""raw4"": 1}","{""multiscale"": 0.5, ""primary"": 0.25, ""raw4"": 0.25}",4
eca,35,eca-35-0-0,switcher,intact,1,1,0,1,0.25,"{""multiscale"": 3, ""primary"": 1, ""raw4"": 1}","{""multiscale"": 0.75, ""primary"": 0.25, ""raw4"": 0.25}",4
eca,35,eca-35-0-0,switcher,intact,1,2,0,0,0.0,"{""multiscale"": 1, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.25, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-0-0,switcher,intact,2,0,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-0-0,switcher,intact,2,1,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-0-0,switcher,intact,2,2,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-0-0,switcher,structured_half,0,0,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-0-0,switcher,structured_half,0,1,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-0-0,switcher,structured_half,0,2,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-0-0,switcher,structured_half,1,0,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-0-0,switcher,structured_half,1,1,0,2,0.5,"{""multiscale"": 3, ""primary"": 2, ""raw4"": 2}","{""multiscale"": 0.75, ""primary"": 0.5, ""raw4"": 0.5}",4
eca,35,eca-35-0-0,switcher,structured_half,1,2,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-0-0,switcher,structured_half,2,0,0,0,0.0,"{""multiscale"": 1, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.25, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-0-0,switcher,structured_half,2,1,0,0,0.0,"{""multiscale"": 1, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.25, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-0-0,switcher,structured_half,2,2,0,0,0.0,"{""multiscale"": 1, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.25, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-2-2,switcher,intact,0,0,0,4,1.0,"{""multiscale"": 4, ""primary"": 4, ""raw4"": 4}","{""multiscale"": 1.0, ""primary"": 1.0, ""raw4"": 1.0}",4
eca,35,eca-35-2-2,switcher,intact,0,1,0,2,0.5,"{""multiscale"": 3, ""primary"": 2, ""raw4"": 2}","{""multiscale"": 0.75, ""primary"": 0.5, ""raw4"": 0.5}",4
eca,35,eca-35-2-2,switcher,intact,0,2,0,3,0.75,"{""multiscale"": 3, ""primary"": 3, ""raw4"": 3}","{""multiscale"": 0.75, ""primary"": 0.75, ""raw4"": 0.75}",4
eca,35,eca-35-2-2,switcher,intact,1,0,0,0,0.0,"{""multiscale"": 1, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.25, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-2-2,switcher,intact,1,1,0,1,0.25,"{""multiscale"": 3, ""primary"": 1, ""raw4"": 1}","{""multiscale"": 0.75, ""primary"": 0.25, ""raw4"": 0.25}",4
eca,35,eca-35-2-2,switcher,intact,1,2,0,1,0.25,"{""multiscale"": 2, ""primary"": 1, ""raw4"": 1}","{""multiscale"": 0.5, ""primary"": 0.25, ""raw4"": 0.25}",4
eca,35,eca-35-2-2,switcher,intact,2,0,0,1,0.25,"{""multiscale"": 1, ""primary"": 1, ""raw4"": 1}","{""multiscale"": 0.25, ""primary"": 0.25, ""raw4"": 0.25}",4
eca,35,eca-35-2-2,switcher,intact,2,1,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-2-2,switcher,intact,2,2,0,0,0.0,"{""multiscale"": 1, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.25, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-2-2,switcher,structured_half,0,0,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-2-2,switcher,structured_half,0,1,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-2-2,switcher,structured_half,0,2,0,0,0.0,"{""multiscale"": 1, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.25, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-2-2,switcher,structured_half,1,0,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-2-2,switcher,structured_half,1,1,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-2-2,switcher,structured_half,1,2,0,1,0.25,"{""multiscale"": 1, ""primary"": 1, ""raw4"": 1}","{""multiscale"": 0.25, ""primary"": 0.25, ""raw4"": 0.25}",4
eca,35,eca-35-2-2,switcher,structured_half,2,0,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,35,eca-35-2-2,switcher,structured_half,2,1,0,1,0.25,"{""multiscale"": 1, ""primary"": 1, ""raw4"": 1}","{""multiscale"": 0.25, ""primary"": 0.25, ""raw4"": 0.25}",4
eca,35,eca-35-2-2,switcher,structured_half,2,2,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,intact,0,0,4,4,1.0,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 1.0, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,intact,0,1,1,4,1.0,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 1.0, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,intact,0,2,1,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,intact,1,0,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,intact,1,1,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,intact,1,2,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,intact,2,0,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,intact,2,1,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,intact,2,2,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,structured_half,0,0,0,4,1.0,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 1.0, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,structured_half,0,1,0,4,1.0,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 1.0, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,structured_half,0,2,0,3,0.75,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.75, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,structured_half,1,0,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,structured_half,1,1,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,structured_half,1,2,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,structured_half,2,0,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,structured_half,2,1,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,41,eca-41-4-4,switcher,structured_half,2,2,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,intact,0,0,4,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,intact,0,1,1,3,0.75,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.75, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,intact,0,2,1,3,0.75,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.75, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,intact,1,0,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,intact,1,1,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,intact,1,2,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,intact,2,0,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,intact,2,1,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,intact,2,2,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,structured_half,0,0,0,4,1.0,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 1.0, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,structured_half,0,1,0,3,0.75,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.75, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,structured_half,0,2,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,structured_half,1,0,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,structured_half,1,1,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,structured_half,1,2,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,structured_half,2,0,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,structured_half,2,1,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,41,eca-41-9-9,switcher,structured_half,2,2,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
life,1024,life-1024-0-0,maintainer,intact,0,0,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.0}",4
life,1024,life-1024-0-0,maintainer,intact,0,1,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.75}",4
life,1024,life-1024-0-0,maintainer,intact,0,2,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",4
life,1024,life-1024-0-0,maintainer,intact,1,0,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.75}",4
life,1024,life-1024-0-0,maintainer,intact,1,1,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.75}",4
life,1024,life-1024-0-0,maintainer,intact,1,2,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.5}",4
life,1024,life-1024-0-0,maintainer,intact,2,0,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.75}",4
life,1024,life-1024-0-0,maintainer,intact,2,1,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.5}",4
life,1024,life-1024-0-0,maintainer,intact,2,2,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",4
life,1024,life-1024-0-0,maintainer,structured_half,0,0,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",4
life,1024,life-1024-0-0,maintainer,structured_half,0,1,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.75}",4
life,1024,life-1024-0-0,maintainer,structured_half,0,2,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",4
life,1024,life-1024-0-0,maintainer,structured_half,1,0,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",4
life,1024,life-1024-0-0,maintainer,structured_half,1,1,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",4
life,1024,life-1024-0-0,maintainer,structured_half,1,2,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",4
life,1024,life-1024-0-0,maintainer,structured_half,2,0,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.75}",4
life,1024,life-1024-0-0,maintainer,structured_half,2,1,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.75}",4
life,1024,life-1024-0-0,maintainer,structured_half,2,2,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",4
life,1024,life-1024-1-1,maintainer,intact,0,0,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",4
life,1024,life-1024-1-1,maintainer,intact,0,1,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.75}",4
life,1024,life-1024-1-1,maintainer,intact,0,2,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.75}",4
life,1024,life-1024-1-1,maintainer,intact,1,0,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.5}",4
life,1024,life-1024-1-1,maintainer,intact,1,1,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.5}",4
life,1024,life-1024-1-1,maintainer,intact,1,2,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",4
life,1024,life-1024-1-1,maintainer,intact,2,0,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.75}",4
life,1024,life-1024-1-1,maintainer,intact,2,1,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.75}",4
life,1024,life-1024-1-1,maintainer,intact,2,2,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",4
life,1024,life-1024-1-1,maintainer,structured_half,0,0,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",4
life,1024,life-1024-1-1,maintainer,structured_half,0,1,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.75}",4
life,1024,life-1024-1-1,maintainer,structured_half,0,2,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.75}",4
life,1024,life-1024-1-1,maintainer,structured_half,1,0,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",4
life,1024,life-1024-1-1,maintainer,structured_half,1,1,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.5}",4
life,1024,life-1024-1-1,maintainer,structured_half,1,2,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",4
life,1024,life-1024-1-1,maintainer,structured_half,2,0,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.5}",4
life,1024,life-1024-1-1,maintainer,structured_half,2,1,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.75}",4
life,1024,life-1024-1-1,maintainer,structured_half,2,2,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",4
life,2060,life-2060-1-1,maintainer,intact,0,0,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.0}",4
life,2060,life-2060-1-1,maintainer,intact,0,1,2,3,0.75,"{""components"": 0, ""primary"": 3, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.75, ""terminal2x2"": 0.0}",4
life,2060,life-2060-1-1,maintainer,intact,0,2,1,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.0}",4
life,2060,life-2060-1-1,maintainer,intact,1,0,1,2,0.5,"{""components"": 0, ""primary"": 2, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.5, ""terminal2x2"": 0.0}",4
life,2060,life-2060-1-1,maintainer,intact,1,1,1,3,0.75,"{""components"": 0, ""primary"": 3, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.75, ""terminal2x2"": 0.0}",4
life,2060,life-2060-1-1,maintainer,intact,1,2,1,3,0.75,"{""components"": 0, ""primary"": 3, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.75, ""terminal2x2"": 0.0}",4
life,2060,life-2060-1-1,maintainer,intact,2,0,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.0}",4
life,2060,life-2060-1-1,maintainer,intact,2,1,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 1}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.25}",4
life,2060,life-2060-1-1,maintainer,intact,2,2,0,4,1.0,"{""components"": 0, ""primary"": 4, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.0}",4
life,2060,life-2060-1-1,maintainer,structured_half,0,0,4,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",4
life,2060,life-2060-1-1,maintainer,structured_half,0,1,4,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",4
life,2060,life-2060-1-1,maintainer,structured_half,0,2,4,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",4
