candidate,matrix_id,grid_id,beta_multiplier,leave_multiplier,exponent,cosine_exponent,integrated_damage,coalesced8,survival_f32,stability_margin,flow_residual,completion
02,3,b0p125_l0p5,0.125,0.5,0.0029625456948319064,0.03732784414585998,0.04589843750000001,0.3333333333333333,0.25,0.020809084110351338,1.429792916007866e-12,1.0
02,3,b0p25_l0p5,0.25,0.5,0.026704731073804083,0.06822938164880925,0.10110677083333335,0.4166666666666667,0.4166666666666667,0.029083842952789707,1.0659570014864839e-12,1.0
02,3,b0p5_l0p5,0.5,0.5,-0.05823198905127782,-0.00032616109593781514,0.08170572916666664,0.5833333333333334,0.4166666666666667,0.04432978950039401,3.419197217024994e-12,1.0
02,3,b1p0_l0p5,1.0,0.5,0.007913733690583553,0.0891306752913918,0.09127604166666668,0.5833333333333334,0.4166666666666667,0.07353078083742565,8.035194905275933e-12,1.0
02,3,b2p0_l0p5,2.0,0.5,0.1354903210094369,0.1960117832901683,0.13821614583333333,0.25,0.5,0.13090645393628864,2.452884423354007e-11,1.0
02,3,b4p0_l0p5,4.0,0.5,0.12021272716933984,0.19265741380917348,0.1776692708333333,0.3333333333333333,0.5833333333333334,0.24498092072908234,5.3486999551655146e-11,1.0
02,3,b8p0_l0p5,8.0,0.5,0.08046863297992198,0.12836127642831419,0.12623697916666668,0.3333333333333333,0.5833333333333334,0.4727362537701302,3.6174167827862647e-11,1.0
02,3,b0p125_l1p0,0.125,1.0,-0.001503436368089743,0.05509611932875958,0.04837239583333333,0.5,0.16666666666666666,0.020842299507846267,1.1499079683244262e-12,1.0
02,3,b0p25_l1p0,0.25,1.0,-0.11123207002225605,-0.041771403976667426,0.034960937500000004,0.6666666666666666,0.08333333333333333,0.029196302270085767,5.2325010643783365e-12,1.0
02,3,b0p5_l1p0,0.5,1.0,0.0012713036077594136,0.05687362669104084,0.0625,0.4166666666666667,0.25,0.04464753995596496,4.4946494442976714e-12,1.0
02,3,b1p0_l1p0,1.0,1.0,-0.04809189378342257,-0.005887205522037056,0.05292968750000001,0.5,0.3333333333333333,0.07429006502834551,9.914007115252588e-12,1.0
02,3,b2p0_l1p0,2.0,1.0,0.16876042191785065,0.20796575304471954,0.17805989583333334,0.16666666666666666,0.6666666666666666,0.13255949058566063,1.5191794003333037e-11,1.0
02,3,b4p0_l1p0,4.0,1.0,0.13173247720996722,0.13970218452412062,0.17180989583333336,0.16666666666666666,0.8333333333333334,0.24842141570345166,1.938334909246109e-11,1.0
02,3,b8p0_l1p0,8.0,1.0,0.00651898621430879,0.07815753133679744,0.10390624999999999,0.5,0.4166666666666667,0.4797489808123441,9.435702219562359e-11,1.0
02,3,b0p125_l2p0,0.125,2.0,-0.05423800768624897,-0.018202950832758413,0.04674479166666667,0.5,0.16666666666666666,0.020933965714503164,1.1052829658464436e-12,1.0
02,3,b0p25_l2p0,0.25,2.0,-0.10968602830227407,-0.050934661417029826,0.019205729166666668,0.6666666666666666,0.08333333333333333,0.029466026695339688,8.709248600080599e-13,1.0
02,3,b0p5_l2p0,0.5,2.0,0.05568200659151525,0.10981337150720351,0.0958984375,0.3333333333333333,0.5833333333333334,0.045354918139282496,2.0194367011949765e-12,1.0
02,3,b1p0_l2p0,1.0,2.0,0.05737859093687738,0.13959934203077884,0.12721354166666665,0.4166666666666667,0.5,0.07592705329572685,1.169094942382598e-11,1.0
02,3,b2p0_l2p0,2.0,2.0,0.06397482405064414,0.11675057139386354,0.0947265625,0.3333333333333333,0.5,0.13607461831748038,1.1384851394957707e-11,1.0
02,3,b4p0_l2p0,4.0,2.0,0.1278992688402905,0.18236743366187433,0.16184895833333332,0.25,0.6666666666666666,0.25569267746957025,7.854196459877727e-11,1.0
02,3,b8p0_l2p0,8.0,2.0,-0.013618431340146056,0.0755568035068666,0.0998046875,0.5833333333333334,0.3333333333333333,0.4945276055723028,6.067300828416222e-11,1.0
02,4,b0p125_l0p5,0.125,0.5,0.02025327014939763,0.07038746629505548,0.06250000000000001,0.4166666666666667,0.25,0.013309963991839919,2.7780343130057172e-12,1.0
02,4,b0p25_l0p5,0.25,0.5,-0.04042882318195881,0.0002256475339774885,0.061914062500000006,0.5,0.25,0.019541927447380723,5.875976788471959e-12,1.0
02,4,b0p5_l0p5,0.5,0.5,-0.05609115191074695,0.016122759159908465,0.03815104166666666,0.5,0.16666666666666666,0.03952940488407272,1.129741092342762e-11,1.0
02,4,b1p0_l0p5,1.0,0.5,0.009266421057856617,0.06662662571735337,0.06451822916666668,0.4166666666666667,0.25,0.0837645148224065,2.3891014166999014e-11,1.0
02,4,b2p0_l0p5,2.0,0.5,-0.08330476243148223,0.020401959287477633,0.0453125,0.6666666666666666,0.08333333333333333,0.17309893823571498,4.8250098361179994e-11,1.0
02,4,b4p0_l0p5,4.0,0.5,-0.03157096432485377,0.035938391368877484,0.0423828125,0.5,0.16666666666666666,0.3514103083661281,9.132306022507919e-11,1.0
02,4,b8p0_l0p5,8.0,0.5,-0.07684502806931934,0.0025339055832859776,0.03059895833333334,0.5833333333333334,0.08333333333333333,0.7075789127307329,9.10188591163319e-11,1.0
02,4,b0p125_l1p0,0.125,1.0,-0.10058986952713127,-0.04779436022936187,0.026953124999999998,0.6666666666666666,0.08333333333333333,0.014005758128377037,2.9588714291206575e-12,1.0
02,4,b0p25_l1p0,0.25,1.0,0.03979614276806193,0.08174656882611785,0.06888020833333333,0.3333333333333333,0.25,0.021563743121527968,5.8686354387216255e-12,1.0
02,4,b0p5_l1p0,0.5,1.0,-0.01570978858317303,0.029996830390890978,0.041341145833333336,0.5,0.16666666666666666,0.04254486875984378,1.0229109226322919e-11,1.0
02,4,b1p0_l1p0,1.0,1.0,-0.07233020404970476,0.01577948102046856,0.05716145833333334,0.6666666666666666,0.08333333333333333,0.08579679564750772,2.2182727876796093e-11,1.0
02,4,b2p0_l1p0,2.0,1.0,-0.09383342865100248,-0.007805642617002275,0.038020833333333344,0.6666666666666666,0.25,0.17020667266854614,4.1963391095301006e-11,1.0
02,4,b4p0_l1p0,4.0,1.0,-0.03671231639216185,0.03177591736536652,0.037825520833333334,0.5,0.16666666666666666,0.3367611822161993,8.432846088091139e-11,1.0
02,4,b8p0_l1p0,8.0,1.0,-0.1262925751123842,-0.016672096215225637,0.015234375,0.75,0.0,0.6683787436764855,9.40356126299946e-11,1.0
02,4,b0p125_l2p0,0.125,2.0,-0.07888403408104948,-0.018799803371646745,0.028515625000000003,0.6666666666666666,0.08333333333333333,0.015340587395627919,2.371827994424036e-12,1.0
02,4,b0p25_l2p0,0.25,2.0,-0.05636929190291581,0.016553481518118845,0.02819010416666667,0.5833333333333334,0.08333333333333333,0.025061991125880523,4.712235809889442e-12,1.0
02,4,b0p5_l2p0,0.5,2.0,0.04720312758075316,0.12336833486833787,0.10852864583333334,0.4166666666666667,0.5,0.04762713729636165,8.81706513355951e-12,1.0
02,4,b1p0_l2p0,1.0,2.0,-0.029335966328782753,0.019194620509720695,0.05625,0.5,0.25,0.08977502426057682,2.27036167643746e-11,1.0
02,4,b2p0_l2p0,2.0,2.0,0.07315928368932145,0.09941517858293601,0.115234375,0.3333333333333333,0.5,0.16972206215877783,4.116024188149936e-11,1.0
02,4,b4p0_l2p0,4.0,2.0,-0.029026875459716436,0.0606909108106076,0.07174479166666665,0.5833333333333334,0.25,0.32651746212058036,7.873057761287328e-11,1.0
02,4,b8p0_l2p0,8.0,2.0,0.04571825082537567,0.11204914935864672,0.09609374999999999,0.4166666666666667,0.5,0.6382348146386857,8.734230005913446e-11,1.0
02,5,b0p125_l0p5,0.125,0.5,-0.08500740927196913,-0.027795969552313116,0.030859374999999998,0.6666666666666666,0.08333333333333333,0.023663621486973433,1.1711855443796715e-12,1.0
02,5,b0p25_l0p5,0.25,0.5,-0.006171568883406251,0.06275587086196681,0.05234375,0.4166666666666667,0.16666666666666666,0.033049976708716004,2.1228799967909495e-12,1.0
02,5,b0p5_l0p5,0.5,0.5,-0.07568782816966503,0.00012617988651221027,0.03912760416666667,0.5833333333333334,0.16666666666666666,0.049744690329063805,1.455393791593984e-11,1.0
02,5,b1p0_l0p5,1.0,0.5,0.014252676494392226,0.09866923219943557,0.08743489583333332,0.4166666666666667,0.25,0.08134118123253697,4.8128237506439575e-11,1.0
02,5,b2p0_l0p5,2.0,0.5,-0.05837557665040368,0.03034627090875691,0.047200520833333336,0.6666666666666666,0.08333333333333333,0.1434630114637081,6.639168381727956e-11,1.0
02,5,b4p0_l0p5,4.0,0.5,-0.003529934146154852,0.08077574446772277,0.06510416666666667,0.5,0.3333333333333333,0.26731314002979,4.024239275146613e-11,1.0
02,5,b8p0_l0p5,8.0,0.5,-0.026986457281890766,0.05138962728724944,0.057291666666666685,0.5,0.16666666666666666,0.5149694753973887,4.5162040773760737e-11,1.0
02,5,b0p125_l1p0,0.125,1.0,-0.103563250542877,-0.018283668602865597,0.021549479166666666,0.6666666666666666,0.08333333333333333,0.023966759787119415,2.372810281592308e-12,1.0
02,5,b0p25_l1p0,0.25,1.0,-0.017164655395763423,0.007452166441416125,0.0666015625,0.3333333333333333,0.4166666666666667,0.033584582643379664,6.68312974405616e-12,1.0
02,5,b0p5_l1p0,0.5,1.0,-0.12477367781601446,-0.0033724985714750876,0.018294270833333334,0.8333333333333334,0.0,0.05072583445517032,1.1130381338819717e-11,1.0
02,5,b1p0_l1p0,1.0,1.0,0.024806365216038403,0.08275375253287572,0.06321614583333333,0.3333333333333333,0.3333333333333333,0.08320736989646978,1.6882981124233254e-11,1.0
02,5,b2p0_l1p0,2.0,1.0,0.01046094555853177,0.09354194649982235,0.12096354166666667,0.4166666666666667,0.3333333333333333,0.14709520669118117,3.469424747493122e-11,1.0
02,5,b4p0_l1p0,4.0,1.0,-0.022936547137928153,0.03869598306434152,0.08111979166666666,0.5,0.3333333333333333,0.27447076850072194,5.3889864792822095e-11,1.0
02,5,b8p0_l1p0,8.0,1.0,0.02374484145781194,0.09896591325889491,0.10371093749999999,0.4166666666666667,0.4166666666666667,0.5291695862254102,8.040390575558831e-11,1.0
02,5,b0p125_l2p0,0.125,2.0,0.0206359239097667,0.06165348800106935,0.0423828125,0.25,0.16666666666666666,0.024383267874195237,2.114834349309369e-12,1.0
02,5,b0p25_l2p0,0.25,2.0,0.023597756616522345,0.053647601137285957,0.05488281250000001,0.3333333333333333,0.25,0.03444944386401012,3.400637410555518e-12,1.0
02,5,b0p5_l2p0,0.5,2.0,0.07205542461422153,0.12213721549451412,0.08789062500000001,0.3333333333333333,0.4166666666666667,0.05258473593123803,2.2601929008936317e-12,1.0
02,5,b1p0_l2p0,1.0,2.0,0.08637664070251998,0.10637371374907294,0.09752604166666667,0.25,0.5,0.08719614135480941,1.1746062456019501e-11,1.0
02,5,b2p0_l2p0,2.0,2.0,0.0375683183440163,0.062233873020498064,0.1171875,0.3333333333333333,0.4166666666666667,0.15548410259121376,9.909480180869679e-11,1.0
02,5,b4p0_l2p0,4.0,2.0,0.06876569612778488,0.06780219547190337,0.12389322916666667,0.25,0.4166666666666667,0.29175456674440026,5.710251715917991e-11,1.0
02,5,b8p0_l2p0,8.0,2.0,-0.0681555667022609,0.04742021786107866,0.05364583333333333,0.6666666666666666,0.25,0.5642911718971724,8.688127994815886e-11,1.0
02,6,b0p125_l0p5,0.125,0.5,-0.0826891229286081,-0.022272066421060315,0.027473958333333336,0.6666666666666666,0.16666666666666666,0.01782927343685805,7.578983014094876e-13,1.0
02,6,b0p25_l0p5,0.25,0.5,-0.05961180619123216,-0.018716300211514908,0.05423177083333333,0.5833333333333334,0.25,0.02303648166373952,1.098676705169055e-12,1.0
02,6,b0p5_l0p5,0.5,0.5,-0.0036037696127276288,0.06556735752574379,0.06308593750000001,0.5,0.25,0.032601714855108176,3.5947972029659603e-12,1.0
02,6,b1p0_l0p5,1.0,0.5,0.05765523236833489,0.14740333110530704,0.12011718750000001,0.4166666666666667,0.4166666666666667,0.05071767807157716,1.1166298788389817e-11,1.0
02,6,b2p0_l0p5,2.0,0.5,0.18878995656402708,0.239748414722161,0.23971354166666667,0.16666666666666666,0.8333333333333334,0.08575727358151888,1.3999749276516482e-11,1.0
02,6,b4p0_l0p5,4.0,0.5,0.02922278223972206,0.12510477716621762,0.16197916666666665,0.5,0.4166666666666667,0.15472922788050064,4.8271449337722316e-11,1.0
02,6,b8p0_l0p5,8.0,0.5,-0.01571704586592273,0.06668760297589917,0.10501302083333335,0.5833333333333334,0.3333333333333333,0.2918576251205285,9.064596295793592e-11,1.0
02,6,b0p125_l1p0,0.125,1.0,-0.025915531677675005,0.017740628666020473,0.044270833333333336,0.4166666666666667,0.3333333333333333,0.01816071670946303,1.915859615050919e-12,1.0
02,6,b0p25_l1p0,0.25,1.0,-0.05663053861538481,-0.019103475045305678,0.048632812500000004,0.5,0.08333333333333333,0.023778803059595177,2.175588702246767e-12,1.0
02,6,b0p5_l1p0,0.5,1.0,0.10478410834810298,0.16256346334531496,0.10123697916666667,0.16666666666666666,0.5833333333333334,0.034207052569004,3.567968837048241e-12,1.0
02,6,b1p0_l1p0,1.0,1.0,0.0011562157132883357,0.08008003201798947,0.11061197916666665,0.5,0.5,0.054078796285514694,9.091708288999634e-12,1.0
02,6,b2p0_l1p0,2.0,1.0,0.04971400730845598,0.08102545448349682,0.10013020833333332,0.3333333333333333,0.4166666666666667,0.09265514280931428,2.7038982164384606e-11,1.0
02,6,b4p0_l1p0,4.0,1.0,0.051079985038805065,0.09505184398276391,0.15481770833333333,0.3333333333333333,0.5833333333333334,0.16872194955709607,3.0287550245589046e-11,1.0
02,6,b8p0_l1p0,8.0,1.0,0.025739597748925657,0.09494347723692032,0.13886718750000002,0.5,0.5,0.3200549145644946,5.25297028097782e-11,1.0
02,6,b0p125_l2p0,0.125,2.0,0.01426174545011777,0.009108175237726678,0.04791666666666667,0.25,0.25,0.018806883632418586,1.6407316043992592e-12,1.0
02,6,b0p25_l2p0,0.25,2.0,-0.04042307430404348,0.005374670846022413,0.04570312499999999,0.5,0.25,0.0252121824422717,1.1859625694693454e-12,1.0
02,6,b0p5_l2p0,0.5,2.0,0.006676519147373584,0.06439593245966521,0.09296875,0.4166666666666667,0.5,0.03726955343106385,3.540808271584872e-12,1.0
02,6,b1p0_l2p0,1.0,2.0,0.12940271287312283,0.20325163952280767,0.15006510416666666,0.25,0.6666666666666666,0.06045554824214867,6.218166606619668e-12,1.0
02,6,b2p0_l2p0,2.0,2.0,0.01241893907806714,0.06291542294805477,0.09804687499999999,0.4166666666666667,0.5,0.10485875673466377,8.363702092006875e-12,1.0
02,6,b4p0_l2p0,4.0,2.0,0.016365301113280308,0.05072251984436338,0.12571614583333338,0.3333333333333333,0.5,0.19166240483777733,1.646918712516765e-11,1.0
02,6,b8p0_l2p0,8.0,2.0,0.19598969142055903,0.22554555539607443,0.23938802083333333,0.08333333333333333,0.9166666666666666,0.3645571935846469,3.5560762667863344e-11,1.0
02,7,b0p125_l0p5,0.125,0.5,-0.04622919663506055,0.031181874453712816,0.030989583333333338,0.5833333333333334,0.0,0.0180665826139289,1.0073131564980464e-12,1.0
02,7,b0p25_l0p5,0.25,0.5,-0.016178032206738295,0.03196133624330707,0.06933593749999999,0.4166666666666667,0.3333333333333333,0.02322840444702691,2.8440505159266216e-12,1.0
02,7,b0p5_l0p5,0.5,0.5,0.0166579168853627,0.10000497346599373,0.12298177083333334,0.4166666666666667,0.3333333333333333,0.03453945656847263,5.631200367117728e-12,1.0
02,7,b1p0_l0p5,1.0,0.5,-0.022641231166416198,0.05930708255281041,0.05794270833333332,0.5,0.4166666666666667,0.06001943532033037,8.766640191559816e-12,1.0
02,7,b2p0_l0p5,2.0,0.5,-0.047421523776016,0.04856028477567018,0.039257812499999996,0.6666666666666666,0.16666666666666666,0.11461870040584143,1.9115070637454323e-11,1.0
02,7,b4p0_l0p5,4.0,0.5,0.011287116790492912,0.07511662853290087,0.07669270833333332,0.4166666666666667,0.3333333333333333,0.22686697302432085,3.584355035002318e-11,1.0
02,7,b8p0_l0p5,8.0,0.5,0.05050283013889945,0.0951390221831409,0.18001302083333337,0.3333333333333333,0.5833333333333334,0.4533704993466571,6.828138054970623e-11,1.0
02,7,b0p125_l1p0,0.125,1.0,-0.06653978417696034,0.0038703643001052486,0.045572916666666664,0.5833333333333334,0.25,0.01736205105946162,1.273239760152256e-12,1.0
02,7,b0p25_l1p0,0.25,1.0,0.04600359213096114,0.10789891561954629,0.08046875,0.3333333333333333,0.3333333333333333,0.021868969701673693,2.9337556689545963e-12,1.0
