rule,notation,strict,break_by_8,median_gen_sweeps,mean_survival,library_size,in_band,support_masks,n_futures,total_sweeps
57260,B123467/S23578,0.0,0.0,9.5,32.0,0,False,,256,66134
57819,B567/S0134678,0.0,0.0,256.0,0.0,0,False,,256,65536
60178,B13567/S148,0.0,0.0,9.0,32.0,0,False,,256,58014
60180,B13567/S248,0.0,0.0,9.5,32.0,0,False,,256,58098
60182,B13567/S1248,0.0,0.0,9.5,32.0,0,False,,256,58080
61423,B123567/S01235678,0.0,0.0,256.0,0.0,0,False,,256,65536
65519,B1234567/S01235678,0.0,0.0,256.0,0.0,0,False,,256,65536
66334,B18/S12348,0.0,0.0,256.0,0.0,0,False,,256,65536
67884,B38/S2358,0.0,0.0,59.5,25.5,0,False,,256,111445
67885,B38/S02358,0.0,0.1015625,43.5,32.0,1,False,3007,256,122338
67900,B38/S23458,0.0,0.0,256.0,0.0,0,False,,256,65536
68045,B38/S023678,0.0,0.0234375,50.5,32.0,2,False,2751|2975,256,125348
68047,B38/S0123678,0.0,0.00390625,28.0,19.578125,1,False,2580,256,273306
69048,B238/S34578,0.0,0.046875,33.0,32.0,1,False,16212,256,465209
69705,B48/S036,0.0,0.0,256.0,0.0,0,False,,256,65536
69707,B48/S0136,0.0,0.0,256.0,0.0,0,False,,256,65536
69835,B48/S01367,0.0,0.0,256.0,0.0,0,False,,256,65536
69918,B48/S12348,0.0,0.0,250.0,15.96484375,0,False,,256,380637
69963,B48/S01368,0.0,0.0,256.0,0.0,0,False,,256,65536
70185,B148/S035,0.0,0.0,12.0,32.0,0,False,,256,82573
70428,B148/S2348,0.0,0.0,14.5,32.0,0,False,,256,107083
70430,B148/S12348,0.15625,0.3046875,17.5,30.2265625,2,True,2576|2580,256,920778
72027,B348/S013468,0.0,0.33984375,24.0,32.0,1,False,32628,256,86936
72233,B1348/S035,0.0,0.0,10.0,32.0,0,False,,256,66174
72361,B1348/S0357,0.0,0.0,10.0,32.0,0,False,,256,66200
77240,B2358/S34578,0.0,0.01953125,17.0,32.0,1,False,32340,256,108503
77569,B12358/S08,0.0,0.00390625,7.5,32.0,1,False,19167,256,45614
77601,B12358/S058,0.0,0.0,8.0,32.0,0,False,,256,49775
78663,B1458/S01268,0.0,0.0,10.0,32.0,0,False,,256,66210
78791,B1458/S012678,0.0,0.0,10.0,32.0,0,False,,256,66195
82535,B168/S01256,0.0,0.0,133.0,1.14453125,0,False,,256,110726
82543,B168/S012356,0.0,0.0,256.0,0.0,0,False,,256,65536
82755,B168/S0168,0.0,0.0,12.5,32.0,0,False,,256,87437
82771,B168/S01468,0.0,0.0,14.5,32.0,0,False,,256,111683
84020,B368/S245,0.0,0.0,256.0,1.26171875,0,False,,256,74344
84268,B368/S2358,0.0,0.0,52.0,26.125,0,False,,256,99141
84279,B368/S012458,0.0,0.3203125,31.0,32.0,3,False,3071|11199|19391,256,104284
86676,B1468/S247,0.0,0.0,12.0,32.0,0,False,,256,80558
86678,B1468/S1247,0.0,0.0,12.0,32.0,0,False,,256,82454
93010,B13568/S1468,0.0,0.0,9.5,32.0,0,False,,256,58256
93018,B13568/S13468,0.0,0.0,10.5,32.0,0,False,,256,70128
93042,B13568/S14568,0.0,0.0,12.0,32.0,0,False,,256,90371
95047,B14568/S01268,0.0,0.0,9.0,32.0,0,False,,256,53976
96500,B34568/S24567,0.0,0.00390625,41.0,25.625,1,False,29760,256,98677
102506,B478/S1356,0.0,0.0,256.0,0.0,0,False,,256,65536
102583,B478/S012457,0.0,0.00390625,256.0,6.48046875,1,False,139,256,411201
103018,B1478/S1356,0.0,0.0,12.5,32.0,0,False,,256,90683
104262,B12478/S1268,0.0,0.0,8.5,32.0,0,False,,256,57986
104795,B3478/S013468,0.0,0.40234375,26.0,32.0,1,False,32628,256,86257
112139,B124578/S013,0.0,0.0,8.0,32.0,0,False,,256,49883
112267,B124578/S0137,0.0,0.00390625,8.5,32.0,1,False,23791,256,49970
115176,B678/S35678,0.0,0.0,256.0,0.0,0,False,,256,65536
115596,B1678/S2378,0.0,0.0,19.0,32.0,0,False,,256,152692
117208,B3678/S34678,0.0,0.015625,256.0,1.5078125,2,False,22219|24207,256,79555
117216,B3678/S5678,0.0,0.0,256.0,0.0,0,False,,256,65536
117224,B3678/S35678,0.0,0.0234375,256.0,0.30859375,1,False,16523,256,72482
117225,B3678/S035678,0.0,0.171875,256.0,0.75390625,2,False,16385|16394,256,79715
117228,B3678/S235678,0.0,0.0,195.5,0.6171875,0,False,,256,89201
117736,B13678/S35678,0.0,0.203125,13.0,1.203125,1,False,16384,256,75859
118978,B4678/S167,0.0,0.0,256.0,0.0,0,False,,256,65536
119272,B4678/S35678,0.0,0.0,256.0,0.0,0,False,,256,65536
119874,B24678/S16,0.0,0.0,13.0,32.0,0,False,,256,59192
120002,B24678/S167,0.0,0.0,12.5,32.0,0,False,,256,59176
120258,B24678/S1678,0.0,0.0,12.5,32.0,0,False,,256,59162
121893,B234678/S025,0.0,0.0,11.0,32.0,0,False,,256,50669
123788,B15678/S2378,0.0,0.0,15.5,32.0,0,False,,256,108333
124592,B125678/S457,0.0,0.0,10.0,32.0,0,False,,256,67578
124593,B125678/S0457,0.0,0.00390625,10.0,32.0,1,False,32596,256,68064
124594,B125678/S1457,0.0,0.0,10.5,32.0,0,False,,256,70984
124812,B125678/S2378,0.0,0.0,10.5,32.0,0,False,,256,67256
125408,B35678/S5678,0.0,0.0,256.0,0.1171875,0,False,,256,68704
126640,B1235678/S457,0.0,0.04296875,9.0,32.0,2,False,30292|31828,256,65953
130053,B2345678/S02,0.0,0.0,10.5,32.0,0,False,,256,42479
130085,B2345678/S025,0.0,0.00390625,10.5,32.0,1,False,32612,256,45009
130213,B2345678/S0257,0.0,0.00390625,10.5,32.0,1,False,32340,256,50520
